YDR034W-B	1.9395	2.59145E-026
YML058W-A	1.35883	0.00019
YAL064C-A	2.60118	1.47532E-033
YOL013W-A	2.75308	5.2237E-025
YCR102W-A	2.29617	2.12809E-015
YDL130W-A	1.19688	7.67263E-011
YKL096W-A	1.33207	3.81156E-007
Q0105	1.90699	3.90039E-024
Q0085	2.30037	2.93126E-013
Q0080	2.64663	9.21596E-025
Q0055	1.97041	4.39692E-020
YOL052C-A	1.33661	0.00054
Q0045	1.70238	1.91757E-010
YMR287C	1.32054	3.72383E-009
YGR188C	1.49038	9.48225E-012
YMR275C	1.22285	7.37364E-010
YAL005C	1.69735	0.000000806
YJL101C	1.52616	1.16592E-037
YDR488C	2.55316	1.90041E-032
YKR063C	1.80673	1.74136E-038
YHR070W	2.00858	4.95373E-041
YNL240C	2.01974	1.49009E-010
YCL017C	1.42965	0.000000001
YBR287W	1.82344	2.46404E-013
YJL059W	1.56001	5.11907E-018
YNR015W	1.91453	2.97808E-027
YML018C	1.61868	3.17324E-041
YDR033W	1.31691	3.47145E-007
YLR340W	1.78396	3.27225E-038
YPL079W	1.87887	4.14784E-043
YOR107W	1.97792	2.73369E-020
YJL079C	1.64993	2.21498E-019
YJR104C	1.28811	0.00004
YDL123W	1.18092	0.00721
YOL165C	2.83284	4.20498E-025
YNL259C	2.40077	4.60831E-035
YAL043C	2.11838	1.56387E-007
YOR337W	2.7493	1.3204E-016
YMR179W	1.70924	1.77527E-012
YER169W	1.70778	3.16698E-036
YFR022W	1.89844	1.1394E-009
YKR018C	1.45616	0.00025
YLR424W	2.21166	9.48797E-020
YLL028W	2.33224	4.03914E-024
YEL020C	1.60794	2.61422E-010
YJL110C	1.59361	1.09258E-033
YGL012W	1.48035	2.36736E-018
YBR118W	2.34498	2.44344E-035
YPR078C	2.29565	0.00006
YDL129W	2.36636	9.55895E-024
YCR047C	2.6434	1.77995E-012
YMR195W	1.76962	5.76074E-042
YMR193C-A	3.45919	1.49377E-018
YPR038W	2.29041	9.63669E-007
YHL045W	2.35264	1.02295E-043
YLR415C	1.7312	3.53444E-030
YGR134W	1.09637	0.00894
YBL066C	2.5815	1.84888E-022
YJL078C	2.45641	1.04757E-038
YMR102C	1.58574	8.16223E-036
YIL047C	2.25488	6.41628E-017
YDR089W	1.31493	3.93655E-020
YBL008W	1.55345	1.75237E-007
YDR362C	1.21639	2.33658E-017
YAR035W	1.43037	0.00927
YKL029C	2.91327	1.05131E-023
YBL075C	1.26404	0.00106
YHR039C	1.27611	3.56379E-024
YHR218W	1.91456	9.68023E-015
YCL073C	2.38912	2.31076E-007
YLL024C	1.75536	1.79261E-009
YDR046C	1.85099	6.64615E-024
YIL146C	1.1004	8.56913E-006
YDR528W	1.42084	7.53058E-042
