YHR055C	2.7515	3.51144E-026
YJL127W-A	1.66099	1.42613E-014
YDR034W-B	1.57127	2.01118E-013
YML058W-A	1.32445	0.00046
YAL064C-A	2.05469	1.22765E-018
YOL013W-A	2.40299	6.47783E-037
YCR102W-A	2.4529	2.40309E-023
YKL096W-A	1.24158	5.10284E-007
Q0085	1.85617	1.52945E-020
Q0075	3.41633	8.65063E-017
Q0045	2.22214	3.69455E-014
Q0017	1.2268	9.72438E-009
YMR287C	1.57336	1.20886E-007
YGR188C	1.33988	0.00029
YBL014C	1.57588	2.96431E-040
YMR275C	1.53534	1.92258E-042
YHL040C	2.38745	4.35937E-019
YPR156C	2.1284	8.59578E-015
YMR058W	1.3855	0.00005
YDL156W	2.01083	2.37899E-031
YFL021W	1.664	5.98153E-008
YER064C	1.80602	9.86722E-031
YKR063C	2.14602	2.31677E-041
YHR070W	1.43114	2.36655E-019
YHL012W	2.84686	1.4079E-036
YBR287W	1.70423	8.17793E-027
YOR303W	1.52755	2.38749E-014
YJL059W	1.58836	2.74987E-031
YMR272C	1.1432	0.00018
YNR015W	1.85395	2.48578E-010
YJR107W	1.33606	5.47793E-037
YLR340W	1.33651	0.00396
YPL079W	1.88508	7.51475E-031
YOR107W	2.56471	2.54444E-025
YDR043C	1.68619	1.62428E-015
YBR066C	1.25505	0.00052
YJR104C	1.46099	6.44211E-037
YDL123W	1.34605	5.49836E-024
YOL165C	3.21113	6.46921E-028
YNL259C	1.10758	0.00226
YAL043C	2.00029	3.38489E-016
YOR337W	1.57215	0.0003
YKR018C	1.40737	3.99351E-006
YLR424W	1.81487	1.28464E-023
YJL069C	1.7394	1.87204E-038
YEL020C	1.53854	9.64673E-019
YJL110C	1.70371	5.76052E-007
YGL012W	1.27682	6.49234E-007
YPR078C	1.57559	2.79356E-007
YDR451C	1.7507	7.80896E-013
YDL129W	1.47375	2.14461E-006
YCR047C	1.85765	3.43346E-014
YLR109W	2.02246	2.14419E-008
YMR195W	1.36235	1.88294E-011
YPR038W	1.68261	0.00002
YHL045W	1.74381	4.18026E-012
YLR415C	1.50039	1.84538E-008
YGL137W	1.18312	0.00471
YBL066C	1.69215	2.46643E-020
YIL130W	1.37677	2.68987E-009
YJL078C	1.57011	8.31014E-011
YHR047C	1.85963	8.94297E-031
YMR102C	1.67071	1.39643E-017
YIL047C	2.28643	6.76842E-017
YDR089W	1.89003	3.17235E-037
YBL008W	1.76421	2.27971E-018
YDR362C	1.28754	3.60362E-011
YAR035W	1.71908	6.43696E-019
YML088W	1.95228	1.95778E-035
YKL029C	2.35116	7.80301E-014
YBL075C	1.62402	7.99928E-033
YHR218W	1.44514	5.35438E-030
YCL073C	2.20323	1.90775E-016
YLL024C	2.6794	1.71698E-032
YIL146C	1.16404	2.54708E-006
YBR063C	1.42254	6.40804E-021
YLR099C	2.50909	1.42353E-039
YGL126W	1.20329	4.00437E-020
YML027W	2.78626	8.17254E-037
YEL046C	2.17503	4.98883E-039
YER004W	1.37174	2.04166E-017
YHR105W	1.65019	0.00085
YCR063W	2.35025	0.000000001
YHL041W	2.02127	1.57914E-019
YDR433W	1.3257	0.00006
YHR095W	1.83855	9.30038E-006
YGL102C	1.50316	4.00235E-024
YDR134C	1.95653	8.96831E-044
YPR064W	2.3052	0.00007
YLR445W	2.25159	6.74845E-006
YLR110C	1.89506	2.24784E-017
YPL153C	2.05427	6.64187E-034
YOR384W	2.90303	2.68328E-013
YOR154W	1.78809	2.06332E-019
YCR088W	1.55976	4.728E-010
YJL172W	1.18356	3.47875E-024
YLL012W	1.91864	1.38371E-014
YPL030W	1.58039	2.0096E-016
YCL036W	2.10805	2.70736E-012
YGL179C	1.80622	1.24716E-043
YNR072W	1.98413	9.72109E-022
YGR108W	1.2512	1.79218E-014
YCR005C	1.40523	4.29928E-010
YGL215W	1.63021	3.17078E-026
YLL063C	1.57375	6.69771E-025
YDL246C	1.57226	6.27689E-009
YPR065W	1.64597	1.27254E-028
YLR215C	1.49329	2.84753E-033
YDR450W	1.53531	5.92805E-011
YOR344C	1.38031	0.0003
YER062C	1.47923	3.50733E-034
YOL081W	1.27103	3.69906E-011
YKL030W	1.49958	1.31542E-008
YGL217C	2.86952	0.00078
YOR029W	1.47964	2.8357E-009
YLR247C	1.51095	5.03676E-013
YDR227W	1.59041	1.42298E-034
YPR117W	2.10803	8.12907E-015
YGR032W	2.62419	3.51164E-027
YNL023C	1.59583	6.30635E-029
YPR104C	1.86789	1.79307E-027
YGL008C	1.98616	3.42897E-016
YIL066C	1.75601	3.9535E-032
YNL221C	2.23427	4.34513E-025
YLR047C	1.64893	5.62564E-013
YMR008C	1.20959	0.00004
YIL101C	1.30835	2.85519E-029
YGR054W	1.66466	2.37815E-006
YPL269W	1.40204	0.00062
YFR006W	1.10765	9.65021E-006
YOR359W	1.93988	7.8252E-014
YCR028C	1.50985	4.84095E-008
YCR065W	3.07613	1.05614E-033
YJL025W	1.39913	0.00018
YJL194W	2.15018	4.76553E-012
YNL142W	1.47896	1.08237E-010
YKR048C	1.66246	0.000004753
YGR109C	3.31768	9.66853E-031
YPL014W	1.21772	0.000000014
YMR305C	1.18632	0.00002
YLR168C	1.20804	9.93281E-017
YGR153W	1.66846	1.0034E-010
YOL162W	1.70725	2.6816E-006
YPR089W	1.60158	1.22659E-009
YLL052C	1.64437	1.03416E-042
YOR392W	2.03209	8.75075E-017
YMR252C	1.44592	6.67106E-033
YDL068W	1.78121	2.39764E-024
YDR377W	1.52194	1.72192E-041
YAR020C	1.36322	3.80151E-012
YDL167C	1.75749	1.84957E-041
YAL067C	3.2353	2.63932E-031
YNL251C	1.78642	1.24344E-019
YDL003W	2.07287	7.25072E-023
YLR034C	1.66118	1.98984E-043
YNL237W	1.25751	8.24138E-011
YMR251W	2.69065	1.19531E-038
YGR239C	1.83384	3.12303E-034
YPR102C	1.83247	4.82451E-015
