YHR055C	-2.15916	2.34225E-015
YJL127W-A	1.61207	8.80824E-020
YDR034W-B	1.31563	3.23766E-006
YAL064C-A	1.79858	2.46411E-040
YCR102W-A	1.75037	5.20104E-010
YDL130W-A	1.41373	5.59317E-012
YKL096W-A	1.56111	2.08518E-023
Q0085	1.72104	1.2395E-009
Q0075	1.9656	1.10592E-007
Q0045	1.36601	0.00033
Q0017	1.68658	4.08169E-010
YMR287C	1.65608	5.79522E-028
YGR188C	1.48481	8.299E-013
YMR275C	1.24096	3.55262E-014
YAL005C	1.39075	0.00017
YHL040C	1.52323	8.38653E-010
YPR156C	1.71778	2.023E-011
YHL038C	1.31514	4.75304E-007
YMR058W	1.72355	1.82799E-019
YDR488C	1.88018	4.05126E-036
YFL021W	1.22061	0.00212
YKR063C	1.61255	5.46516E-030
YHR070W	1.5612	3.41026E-015
YNL240C	1.79246	1.22389E-007
YCL017C	1.17459	0.00572
YHL012W	3.25552	8.22708E-009
YLR438W	1.76577	1.05325E-007
YBR287W	2.20136	5.15627E-017
YCR012W	2.49531	1.63023E-023
YMR272C	1.43403	3.91381E-029
YNR015W	1.69028	7.98459E-030
YML018C	2.08319	1.4013E-045
YDR033W	1.79784	1.21504E-019
YLR340W	1.53909	1.33249E-015
YPL079W	1.67119	3.07504E-026
YOR107W	2.04669	1.61574E-015
YJL079C	2.23282	8.21768E-034
YBR066C	1.75397	1.61083E-018
YDL123W	1.21076	2.95264E-010
YNL259C	1.89868	1.49897E-041
YAL043C	1.79752	0.00003
YOR337W	1.97366	8.81991E-016
YMR179W	2.14769	1.52511E-030
YKR018C	1.36691	2.10904E-008
YLR424W	1.6179	9.9151E-018
YLL028W	2.00892	2.5576E-032
YEL020C	2.22486	9.62603E-028
YBR118W	2.50521	2.57137E-036
YCL037C	2.12314	2.85925E-027
YHR174W	2.22935	3.37051E-013
YMR034C	1.58936	6.07564E-022
YDL066W	1.85662	5.90745E-028
YPR078C	1.56988	4.65262E-007
YDL129W	1.79774	3.88553E-017
YCR047C	2.05778	4.4024E-007
YLR109W	1.23183	0.00725
YMR195W	2.50362	4.20524E-038
YPR038W	1.52492	9.9769E-008
YLR415C	1.4632	1.2952E-007
YOR153W	1.82961	6.73849E-026
YGR134W	1.13817	0.00012
YBL066C	1.62893	2.26657E-034
YIL130W	1.24772	0.0027
YJL078C	1.55582	1.05593E-007
YHR047C	1.848	6.11621E-014
YMR102C	1.34782	6.79564E-009
YIL047C	2.1051	2.33146E-018
YBL008W	1.3783	2.80984E-008
YDR362C	1.28252	2.11262E-016
YAR035W	1.56278	0.00003
YML088W	1.43377	6.27708E-014
YKL029C	2.37401	7.03207E-013
YBL075C	1.56544	1.65904E-030
YHR039C	1.30541	3.149E-019
YHR218W	1.49335	1.7633E-017
YCL073C	1.94217	7.86975E-024
YDR046C	2.76721	1.80215E-032
YIL146C	1.15556	8.71818E-014
YCR072C	2.72419	1.96058E-011
YDR528W	2.73703	1.5958E-030
YLR099C	1.97291	1.49274E-019
YEL046C	1.82564	3.54009E-027
YJR095W	1.24861	0.000003852
YBR231C	1.20754	0.00583
YDR275W	2.08635	2.46628E-033
YHR105W	1.46872	0.00003
YCR063W	2.15037	4.20863E-013
YHL041W	1.97074	1.41088E-013
YDR433W	1.46148	7.41649E-006
YHR095W	1.72266	0.00013
YGL102C	1.4637	8.55335E-033
YPR064W	2.01411	1.05724E-009
YLR445W	2.1888	0.0016
YLR110C	1.83724	1.06645E-013
YJL212C	1.85802	6.86239E-008
YGR250C	1.61237	6.95956E-034
YPL153C	1.5947	1.31266E-018
YOR384W	2.09703	9.62445E-007
YOR154W	1.62779	2.09961E-012
YHR196W	1.71358	4.72252E-028
YCR088W	1.76285	3.34655E-013
YPL030W	1.54703	1.57119E-023
YLR044C	1.79306	4.27508E-017
YCL036W	3.05992	4.73495E-029
YOR023C	1.18238	9.75784E-008
YNR072W	1.89384	4.34018E-014
YGL215W	1.43443	7.0947E-034
YLL063C	1.70318	2.55143E-015
YBR006W	1.31281	2.15724E-013
YDL246C	1.50101	1.61266E-009
YPR065W	1.09842	0.00032
YKL060C	2.28274	1.24482E-010
YMR101C	1.62349	5.25568E-019
YHR085W	2.42922	2.8026E-045
YDR450W	1.72477	1.62124E-016
YKL030W	1.43625	6.03077E-041
YLR073C	2.21885	1.4013E-045
YDL130W	1.61509	1.84272E-038
YJR097W	1.83691	1.84955E-030
YOL079W	1.58206	3.19715E-020
YBR099C	1.34078	3.11937E-010
YKL115C	2.58642	2.50832E-042
YGL217C	3.24178	3.31388E-014
YLR162W	1.71167	5.4588E-017
YOR029W	1.71094	8.33605E-011
YDR045C	1.4479	8.23978E-040
YDR227W	1.38358	7.04909E-011
YPR117W	1.83574	2.12739E-027
YJR151C	1.14856	0.00002
YNL023C	1.59753	2.15006E-021
YPR104C	2.06253	5.1572E-037
YGL008C	1.42972	0.00002
YDR213W	1.84753	6.9704E-017
YIL066C	1.12475	0.00005
YNL221C	1.93797	1.03893E-030
YLR047C	1.58585	8.57828E-014
YIL101C	1.17401	9.12075E-017
YGR054W	1.71419	5.95943E-006
YJR046W	1.49029	1.73123E-018
YFR006W	1.41123	1.68156E-044
YCR028C	1.4415	2.97274E-007
YJL025W	2.21862	1.61331E-031
YNL142W	1.51269	3.21051E-008
YAL038W	1.87657	1.16986E-012
YHR033W	1.62498	2.12899E-021
YKR048C	2.13312	4.64758E-009
YGR109C	3.17601	3.48601E-041
YPL014W	1.33722	8.13618E-009
YDR502C	1.56718	2.44E-021
YFR034C	2.56103	2.14478E-024
YLR168C	1.24738	4.57121E-009
YBR040W	1.94823	2.38715E-022
YGR153W	1.53951	2.41332E-008
YOL162W	1.6101	0.000000001
YLL052C	1.39656	2.56756E-023
YOR392W	1.66243	1.68376E-011
YDL068W	1.76058	4.21137E-011
YDR377W	1.53063	4.15272E-040
YAR020C	1.23305	3.08417E-028
YDL184C	2.24131	1.07449E-037
YHR205W	1.44722	8.98196E-024
YLR228C	2.2349	1.02933E-023
YMR016C	1.25516	3.36257E-010
YAL067C	1.33341	2.85645E-006
YPL274W	1.20393	0.00021
YNL251C	1.47295	2.77694E-009
YCR061W	1.77048	1.32129E-013
YKL051W	1.5231	7.63757E-015
YNL164C	2.10472	3.07842E-027
YGR239C	1.3803	2.58789E-011
YLR101C	1.7034	7.35543E-033
YJR157W	1.50329	6.10116E-023
YIR009W	1.95973	3.58262E-035
YPR099C	1.2798	0.00347
YHR164C	1.22284	0.000000007
YDL195W	1.94326	7.51165E-020
YDR104C	1.2641	0.00082
YPR049C	1.32347	3.28863E-021
YDR270W	2.31846	1.22935E-020
YLR409C	2.09125	4.5183E-029
YGL073W	1.29737	4.85696E-013
YMR301C	1.50298	1.95757E-014
YAL048C	1.35758	0.00937
YDR419W	1.24266	0.000000274
YHL047C	1.67131	3.12055E-015
YJL019W	2.67611	2.32657E-022
YGR138C	4.01459	5.81417E-030
YJL100W	1.53544	5.4014E-037
YEL065W	1.5337	9.78155E-011
YBL042C	1.99336	5.38856E-038
YKL217W	1.23956	4.7749E-016
YNL124W	1.73871	1.18493E-020
YPR138C	1.8809	1.05911E-017
YGR211W	1.249	0.00002
YNL234W	1.26154	0.00003
YNL066W	1.23555	0.00006
YDR222W	2.45232	1.3153E-025
YGR214W	1.61688	2.3323E-025
YKR092C	1.91609	0.00001
YDL205C	2.27606	5.66801E-012
YER185W	1.32164	0.00069
YPL177C	1.76571	1.4246E-040
YJR077C	1.61468	3.46844E-017
YGR060W	1.90179	7.81371E-029
YDR318W	1.41492	3.22533E-012
YPL275W	1.91177	3.06311E-015
YEL076C	1.80201	3.84336E-011
YOR247W	1.40947	0.00001
YGR148C	1.97043	4.02845E-039
YIL065C	1.53324	4.68524E-041
YBR064W	1.54184	7.53672E-015
YGR183C	1.54276	1.00333E-042
YFL065C	1.54988	9.23425E-035
YER146W	1.60082	4.34136E-040
YMR256C	1.31448	7.80291E-006
YAR053W	1.81389	7.70714E-044
YOR121C	1.77131	1.12104E-044
YJL216C	1.94	1.48187E-007
YPL258C	1.5579	3.38084E-023
YCR038C	1.49286	2.85752E-018
YBR222C	2.22215	6.21013E-041
YNR056C	2.53638	3.70818E-014
YDR188W	1.37105	6.59801E-041
YPR157W	1.5169	3.72991E-006
YPL151C	1.37966	8.28785E-009
YJR159W	1.4148	0.00168
YBR031W	1.54782	2.24095E-012
YBR105C	1.45507	1.33463E-010
YOL086C	1.90251	2.67962E-008
YOR315W	2.39878	1.97583E-043
YNL231C	1.43362	7.3819E-012
YLR338W	1.23814	0.00018
YIL011W	1.23874	3.06902E-019
YOR383C	1.24367	4.88849E-006
YCL068C	1.7107	1.80727E-010
YIR032C	1.46435	0.00017
YDL151C	1.45338	6.75541E-013
YJL122W	1.89913	1.79667E-029
YDL118W	1.64526	1.32705E-021
YJL067W	1.67335	4.01619E-034
YBR124W	1.54906	1.70937E-030
YGL177W	1.37695	4.44534E-008
YJL005W	1.63835	5.75331E-040
YML059C	1.62476	1.58991E-016
YOL078W	1.98066	1.68156E-044
YDR040C	2.00772	2.1854E-007
YCL027C-A	-1.28131	4.0509E-007
YNL134C	1.47797	1.02104E-038
YOL151W	1.48592	2.25811E-032
YAL012W	1.46101	9.94144E-007
YOR338W	3.90423	1.79658E-036
YOR348C	1.48908	4.48548E-006
YKL103C	1.38798	2.47182E-009
YLR108C	-1.54567	1.44632E-026
YFL030W	-1.10468	4.92813E-006
YMR090W	-1.16465	2.23897E-008
YPR167C	1.47224	5.93592E-011
YHR176W	1.30922	1.86351E-007
YBR213W	2.10159	8.44881E-016
YDR011W	1.18495	1.61424E-014
YKL086W	1.32683	5.65777E-018
YDL126C	-1.11763	0.00682
YML007W	-1.29191	3.112E-015
YLR260W	-1.31508	7.77475E-024
YOL126C	-1.1118	3.13591E-006
YAL015C	-1.24644	0.00003
YHR104W	-1.51869	2.93841E-010
YDL021W	1.1673	0.0001
YML087C	-1.15968	0.00004
YPL186C	-1.283	0.00016
YCR075C	-1.22819	4.14092E-006
YLR250W	-1.48791	1.79233E-013
YGL037C	-1.80116	2.39596E-015
YHR051W	-1.31757	6.67544E-012
YBR285W	-1.92248	1.92887E-011
YOR285W	-1.52911	3.48905E-018
YGR011W	-1.47181	1.11658E-020
YMR251W-A	1.48506	1.03769E-024
YML054C	-1.73794	8.85627E-037
YDL085W	-1.64387	5.25202E-007
YIL166C	-1.15748	0.0008
YHL021C	-1.97078	1.15829E-015
YPR035W	-1.35596	7.26147E-011
YIL070C	-1.45033	1.40838E-015
YHR087W	-1.58402	1.52763E-012
YPR184W	1.42556	4.4955E-007
YPR026W	-1.16929	0.00335
YDR421W	-1.1688	0.00031
YHR056C	-1.5379	7.1783E-038
YOL164W	-1.23018	2.51694E-014
YFL016C	-1.21525	1.03198E-018
YLR345W	-1.69235	1.02922E-014
YKL035W	-1.38483	3.0672E-006
YLL039C	-1.6337	3.91599E-024
YKL091C	-1.50696	5.29946E-018
YPR158W	-1.57025	6.11249E-012
YFL061W	-1.93271	4.43702E-032
YEL011W	-1.51313	1.15612E-010
YLR149C	-1.32888	9.29427E-007
YIL172C	-1.53888	7.27214E-011
YER065C	-1.33325	1.96887E-011
YDL180W	-1.2291	4.52617E-019
YBR293W	-1.2348	1.8571E-006
YER081W	-1.35102	3.01648E-026
YLR142W	-1.31267	3.87181E-008
YHR054C	-1.54012	4.40088E-039
YMR041C	-1.293	6.21849E-011
YJL167W	1.08497	0.00002
YBR050C	-1.32567	4.70713E-009
YGR053C	-1.33296	2.93133E-008
YCR004C	-1.2719	2.44997E-013
YKL141W	-1.39729	1.99476E-012
YPL052W	-1.25727	3.86052E-011
YPR151C	-1.34079	5.05087E-006
YGR236C	-1.37205	3.01223E-011
YKL123W	-1.18445	9.53415E-012
YDR031W	-1.67672	9.09465E-006
YEL039C	-2.36736	6.94775E-018
YBR208C	-1.4612	2.44627E-008
YDR406W	-1.41501	3.42842E-010
YPR030W	-1.43666	1.8792E-006
YJL057C	-1.51035	6.20767E-029
YDR256C	-1.61998	1.10224E-034
YCL040W	-1.42577	8.24809E-007
YNR001C	-1.53653	4.54734E-025
YBR056W	-1.31397	0.000000111
YFR053C	-2.8131	1.00244E-026
YIL136W	-1.68665	7.07325E-019
YOR173W	-1.66397	4.28274E-028
YKL150W	-1.2415	0.00053
YOR289W	-1.45538	1.62749E-022
YBR052C	-1.52932	5.11474E-043
YGL187C	-1.51968	4.05743E-007
YDL110C	-1.40976	1.93886E-006
YBR230C	-1.35703	7.69577E-022
YFR033C	-1.35523	1.4088E-040
YLR304C	-1.383	1.66307E-021
YJL132W	-1.3403	2.40482E-009
YLR258W	-1.28417	0.00002
YOL157C	-1.6766	2.40438E-017
YER054C	-1.39088	5.89005E-008
YHR092C	-1.30864	2.37832E-007
YAL034C	-1.76505	6.80109E-034
YBL045C	-1.4527	1.03802E-014
YBR149W	-1.41544	9.7976E-040
YHR160C	-1.64911	0.00013
YOL032W	-1.88032	1.1303E-024
YNL195C	-1.32548	0.00035
YIL164C	-1.35213	0.00175
